code_module,code_presentation,id_student,id_site,activity_date,clicks
BBB,2014J,692609,913497,2/7/2023,50
BBB,2014J,692609,913466,24/3/2023,14
BBB,2014J,692609,913466,24/9/2023,5
BBB,2014J,692609,913466,26/3/2023,8
EEE,2014J,692723,832566,15/2/2023,3
EEE,2014J,692723,832780,4/3/2023,1
BBB,2014J,692805,913535,1/2/2023,1
BBB,2014J,692805,913696,1/3/2023,1
BBB,2014J,692805,926333,1/3/2023,1
BBB,2014J,692805,913504,1/3/2023,1
BBB,2014J,692805,937841,10/5/2023,1
BBB,2014J,692805,913466,11/5/2023,1
BBB,2014J,692805,913473,13/9/2023,4
BBB,2014J,692805,913473,16/6/2023,6
BBB,2014J,692805,987931,27/6/2023,1
BBB,2014J,692805,913466,3/3/2023,4
BBB,2014J,692805,913689,31/3/2023,1
BBB,2014J,692805,913657,5/2/2023,1
BBB,2014J,692805,913478,5/2/2023,6
BBB,2014J,692805,913642,7/6/2023,1
GGG,2014J,692828,896958,11/9/2023,2
GGG,2014J,692828,896945,16/7/2023,5
BBB,2014J,692920,913527,16/2/2023,1
BBB,2014J,692936,913685,6/2/2023,1
FFF,2014J,692976,882537,1/2/2023,3
DDD,2014J,693058,814218,1/2/2023,1
CCC,2014J,693058,909238,1/2/2023,1
CCC,2014J,693058,909231,11/2/2023,1
CCC,2014J,693058,909060,11/2/2023,1
DDD,2014J,693058,813955,18/9/2023,3
CCC,2014J,693058,909321,19/9/2023,1
CCC,2014J,693058,909013,2/7/2023,1
DDD,2014J,693058,813701,21/8/2023,1
DDD,2014J,693058,813701,23/8/2023,1
DDD,2014J,693058,814182,24/3/2023,1
CCC,2014J,693058,909097,24/6/2023,2
DDD,2014J,693058,813701,25/3/2023,1
DDD,2014J,693058,813964,26/8/2023,1
CCC,2014J,693058,909095,26/9/2023,27
CCC,2014J,693058,909053,27/4/2023,1
CCC,2014J,693058,909020,28/10/2023,1
CCC,2014J,693058,909098,3/9/2023,41
CCC,2014J,693058,909087,8/2/2023,1
EEE,2014J,693069,832761,1/6/2023,1
EEE,2014J,693069,832715,20/9/2023,2
EEE,2014J,693069,832649,23/3/2023,9
EEE,2014J,693069,832727,28/2/2023,1
EEE,2014J,693069,832756,31/5/2023,1
EEE,2014J,693069,832566,6/6/2023,1
DDD,2014J,693085,813708,1/2/2023,1
DDD,2014J,693085,813701,1/4/2023,1
DDD,2014J,693085,1016372,1/9/2023,3
DDD,2014J,693085,813701,10/8/2023,2
DDD,2014J,693085,814300,11/8/2023,1
DDD,2014J,693085,814215,12/6/2023,1
DDD,2014J,693085,813708,17/2/2023,2
DDD,2014J,693085,813706,17/7/2023,1
DDD,2014J,693085,814037,19/2/2023,1
DDD,2014J,693085,813708,2/9/2023,2
DDD,2014J,693085,1016371,26/9/2023,2
DDD,2014J,693085,1006068,28/8/2023,2
DDD,2014J,693085,924983,4/9/2023,1
DDD,2014J,693085,813708,9/9/2023,3
BBB,2014J,693091,913473,12/6/2023,1
BBB,2014J,693091,913527,16/2/2023,1
FFF,2014J,693114,882617,3/2/2023,1
CCC,2014J,693141,909013,1/9/2023,3
FFF,2014J,693162,883282,1/2/2023,2
FFF,2014J,693162,882624,1/7/2023,2
FFF,2014J,693162,973777,10/9/2023,5
FFF,2014J,693162,882545,13/2/2023,4
FFF,2014J,693162,882564,15/5/2023,3
FFF,2014J,693162,882682,17/9/2023,1
FFF,2014J,693162,882581,26/3/2023,16
FFF,2014J,693162,883076,27/3/2023,2
FFF,2014J,693162,882581,27/3/2023,1
FFF,2014J,693162,883302,3/8/2023,5
FFF,2014J,693162,882565,3/8/2023,21
FFF,2014J,693162,883283,4/2/2023,1
FFF,2014J,693162,973777,4/8/2023,3
FFF,2014J,693162,882626,9/3/2023,2
CCC,2014J,693182,909013,6/7/2023,1
EEE,2014J,693308,832675,16/7/2023,1
EEE,2014J,693308,832712,20/2/2023,1
GGG,2014J,693364,896987,12/5/2023,2
GGG,2014J,693364,896957,16/6/2023,15
GGG,2014J,693364,897072,17/9/2023,2
GGG,2014J,693364,897052,18/2/2023,1
GGG,2014J,693364,897150,2/3/2023,2
GGG,2014J,693364,896938,23/5/2023,2
GGG,2014J,693364,896938,24/3/2023,2
GGG,2014J,693364,896981,24/6/2023,1
GGG,2014J,693364,896939,25/6/2023,1
GGG,2014J,693364,896939,26/5/2023,4
GGG,2014J,693364,896939,29/5/2023,2
GGG,2014J,693364,896938,3/6/2023,1
GGG,2014J,693364,896939,31/3/2023,2
GGG,2014J,693364,896938,4/6/2023,5
DDD,2014J,693488,813955,1/2/2023,1
DDD,2014J,693488,813931,26/2/2023,1
DDD,2014J,693488,813956,3/6/2023,1
DDD,2014J,693488,814034,3/6/2023,1
DDD,2014J,693488,981690,3/9/2023,1
DDD,2014J,693488,814001,7/8/2023,1
DDD,2014J,693569,813701,1/2/2023,8
DDD,2014J,693569,813936,10/3/2023,1
DDD,2014J,693569,813706,15/3/2023,1
DDD,2014J,693569,1016372,19/9/2023,1
DDD,2014J,693569,813703,29/8/2023,1
BBB,2014J,693635,913673,2/2/2023,1
BBB,2014J,693635,913696,2/2/2023,2
BBB,2014J,693682,913475,14/2/2023,2
BBB,2014J,693682,913473,20/5/2023,5
BBB,2014J,693682,913506,28/2/2023,1
BBB,2014J,693682,926333,28/2/2023,1
BBB,2014J,693682,913473,29/8/2023,3
BBB,2014J,693692,913680,13/2/2023,1
GGG,2014J,693788,897053,1/2/2023,1
GGG,2014J,693788,896987,1/2/2023,13
GGG,2014J,693788,896939,1/2/2023,7
GGG,2014J,693788,897069,12/8/2023,5
GGG,2014J,693788,896964,13/8/2023,5
GGG,2014J,693788,896974,14/9/2023,1
GGG,2014J,693788,896939,15/4/2023,8
GGG,2014J,693788,896981,15/7/2023,53
GGG,2014J,693788,896939,18/7/2023,1
GGG,2014J,693788,896967,20/3/2023,1
GGG,2014J,693788,896943,22/2/2023,2
GGG,2014J,693788,896943,22/5/2023,12
GGG,2014J,693788,897051,23/3/2023,2
GGG,2014J,693788,896939,28/3/2023,1
GGG,2014J,693788,896938,30/5/2023,3
GGG,2014J,693788,897120,4/3/2023,2
GGG,2014J,693788,897055,4/3/2023,1
GGG,2014J,693788,897063,5/6/2023,1
BBB,2014J,693793,913689,4/6/2023,1
FFF,2014J,693873,883076,1/2/2023,4
FFF,2014J,693873,882654,1/2/2023,1
FFF,2014J,693873,882580,16/8/2023,1
FFF,2014J,693873,883092,16/8/2023,1
FFF,2014J,693873,882554,18/2/2023,5
FFF,2014J,693873,882674,23/2/2023,1
FFF,2014J,693873,882537,7/3/2023,9
FFF,2014J,693873,882675,7/3/2023,1
FFF,2014J,693873,882722,8/3/2023,2
DDD,2014J,693902,813952,14/8/2023,1
DDD,2014J,693902,814064,16/3/2023,1
DDD,2014J,693902,936982,30/6/2023,1
DDD,2014J,693902,814035,6/9/2023,2
DDD,2014J,694006,813937,19/2/2023,1
DDD,2014J,694006,813701,2/4/2023,3
DDD,2014J,694006,813939,23/5/2023,2
DDD,2014J,694006,813701,23/6/2023,2
DDD,2014J,694006,813956,23/6/2023,1
DDD,2014J,694006,813961,27/6/2023,1
DDD,2014J,694006,813701,6/5/2023,1
GGG,2014J,694070,897151,12/2/2023,1
GGG,2014J,694070,896973,27/6/2023,1
BBB,2014J,694078,913528,1/2/2023,1
BBB,2014J,694078,913669,15/9/2023,1
BBB,2014J,694078,957623,17/7/2023,1
BBB,2014J,694078,989842,19/7/2023,1
BBB,2014J,694078,913483,21/4/2023,18
BBB,2014J,694078,913500,29/7/2023,2
BBB,2014J,694078,913466,4/2/2023,5
BBB,2014J,694078,951621,8/9/2023,1
FFF,2014J,694221,882617,13/2/2023,1
FFF,2014J,694221,882617,18/3/2023,1
FFF,2014J,694221,883092,3/2/2023,1
FFF,2014J,694221,937371,7/5/2023,6
DDD,2014J,694384,813701,24/6/2023,1
DDD,2014J,694384,813710,9/8/2023,4
GGG,2014J,694416,896976,29/5/2023,2
BBB,2014J,694448,913476,10/2/2023,1
BBB,2014J,694476,913657,13/2/2023,1
BBB,2014J,694490,951622,22/9/2023,1
BBB,2014J,694490,913690,22/9/2023,1
BBB,2014J,694490,1010038,30/7/2023,1
BBB,2014J,694490,913474,8/2/2023,2
CCC,2014J,694510,909013,11/3/2023,4
CCC,2014J,694510,909073,19/3/2023,1
CCC,2014J,694510,909251,3/3/2023,1
BBB,2014J,694526,913473,24/2/2023,9
BBB,2014J,694526,913520,25/3/2023,4
BBB,2014J,694526,926333,26/3/2023,1
CCC,2014J,694579,909275,1/8/2023,1
CCC,2014J,694579,909229,10/2/2023,1
EEE,2014J,694579,832760,11/7/2023,1
EEE,2014J,694579,832565,12/6/2023,10
EEE,2014J,694579,832716,19/2/2023,2
EEE,2014J,694579,832665,19/3/2023,1
EEE,2014J,694579,973719,2/7/2023,3
CCC,2014J,694579,909018,20/8/2023,3
CCC,2014J,694579,909093,24/2/2023,2
CCC,2014J,694579,909232,26/7/2023,2
CCC,2014J,694579,1019025,27/9/2023,2
EEE,2014J,694579,832712,4/2/2023,1
BBB,2014J,694616,913535,1/2/2023,2
BBB,2014J,694616,926332,25/5/2023,1
BBB,2014J,694616,913466,9/3/2023,1
DDD,2014J,694673,813959,10/2/2023,1
DDD,2014J,694673,813709,24/2/2023,1
DDD,2014J,694673,814041,4/9/2023,2
BBB,2014J,694706,913534,16/2/2023,16
FFF,2014J,694716,882537,16/3/2023,1
FFF,2014J,694716,882683,16/9/2023,1
FFF,2014J,694716,883064,18/2/2023,3
FFF,2014J,694716,882643,2/4/2023,1
FFF,2014J,694716,882617,21/2/2023,1
FFF,2014J,694716,882679,26/9/2023,55
FFF,2014J,694716,882674,3/4/2023,6
FFF,2014J,694716,882926,3/5/2023,1
FFF,2014J,694716,882537,31/3/2023,1
FFF,2014J,694716,882673,31/8/2023,1
FFF,2014J,694716,882673,9/9/2023,2
DDD,2014J,694753,814218,1/2/2023,1
EEE,2014J,694779,832565,1/4/2023,2
EEE,2014J,694779,832658,11/2/2023,1
EEE,2014J,694779,832658,11/2/2023,4
EEE,2014J,694779,832726,11/3/2023,2
EEE,2014J,694779,832712,18/2/2023,1
EEE,2014J,694779,832712,18/2/2023,2
EEE,2014J,694779,832676,20/7/2023,1
EEE,2014J,694779,832779,21/9/2023,1
EEE,2014J,694779,832567,3/3/2023,4
EEE,2014J,694779,832674,4/5/2023,4
FFF,2014J,694848,883047,1/2/2023,1
FFF,2014J,694848,882674,1/2/2023,1
FFF,2014J,694848,882974,1/2/2023,2
FFF,2014J,694848,882976,1/2/2023,2
FFF,2014J,694848,882545,10/3/2023,1
FFF,2014J,694848,882600,17/5/2023,3
FFF,2014J,694848,882537,19/6/2023,9
FFF,2014J,694848,882537,2/4/2023,3
FFF,2014J,694848,883087,21/5/2023,1
FFF,2014J,694848,882673,21/5/2023,1
FFF,2014J,694848,883040,22/2/2023,1
FFF,2014J,694848,973777,23/6/2023,15
FFF,2014J,694848,883081,27/2/2023,1
FFF,2014J,694848,882581,27/2/2023,3
FFF,2014J,694848,883169,28/6/2023,1
FFF,2014J,694848,883040,3/2/2023,2
FFF,2014J,694848,882537,4/9/2023,2
FFF,2014J,694848,941543,8/6/2023,1
DDD,2014J,694976,814058,18/3/2023,1
DDD,2014J,694976,813701,26/5/2023,1
DDD,2014J,694976,813708,29/8/2023,3
DDD,2014J,694976,813935,3/4/2023,1
DDD,2014J,694976,814027,4/2/2023,1
DDD,2014J,694976,813710,8/6/2023,1
DDD,2014J,694976,814211,8/9/2023,1
BBB,2014J,694983,913685,1/2/2023,1
BBB,2014J,694983,913466,11/10/2023,1
BBB,2014J,694983,913466,22/5/2023,6
BBB,2014J,694983,913473,24/9/2023,3
BBB,2014J,694983,913466,9/3/2023,1
BBB,2014J,695001,937829,16/6/2023,1
BBB,2014J,695001,913696,18/2/2023,1
BBB,2014J,695001,913532,29/4/2023,1
BBB,2014J,695054,913506,15/2/2023,2
BBB,2014J,695054,913477,15/2/2023,3
BBB,2014J,695054,913485,19/5/2023,3
BBB,2014J,695054,913473,2/6/2023,3
BBB,2014J,695054,926325,3/9/2023,1
BBB,2014J,695054,926331,7/9/2023,7
FFF,2014J,695090,882682,13/9/2023,1
FFF,2014J,695090,882673,13/9/2023,82
FFF,2014J,695090,882596,16/6/2023,2
FFF,2014J,695090,883169,18/8/2023,3
FFF,2014J,695090,883055,22/5/2023,1
FFF,2014J,695090,882937,30/8/2023,1
EEE,2014J,695094,832762,28/2/2023,1
EEE,2014J,695122,832565,10/7/2023,4
EEE,2014J,695122,832675,15/7/2023,5
EEE,2014J,695122,832567,16/6/2023,1
EEE,2014J,695122,973719,7/7/2023,1
FFF,2014J,695169,883037,13/3/2023,2
FFF,2014J,695169,882600,15/6/2023,1
FFF,2014J,695169,883169,19/8/2023,1
FFF,2014J,695169,883042,25/2/2023,4
FFF,2014J,695169,883037,25/9/2023,1
FFF,2014J,695169,882682,30/9/2023,5
DDD,2014J,695183,814218,1/2/2023,1
DDD,2014J,695183,814210,1/2/2023,1
DDD,2014J,695183,813710,10/4/2023,1
DDD,2014J,695183,813708,14/10/2023,1
DDD,2014J,695183,813955,17/6/2023,1
DDD,2014J,695183,813701,18/9/2023,1
DDD,2014J,695183,814028,20/5/2023,1
DDD,2014J,695201,813701,1/4/2023,1
DDD,2014J,695201,813711,20/2/2023,8
DDD,2014J,695201,813701,20/8/2023,2
DDD,2014J,695201,813701,4/4/2023,1
CCC,2014J,695232,909020,1/10/2023,5
CCC,2014J,695232,909232,10/2/2023,1
CCC,2014J,695232,909019,11/3/2023,1
CCC,2014J,695232,909097,12/2/2023,7
CCC,2014J,695232,909020,12/6/2023,2
CCC,2014J,695232,909088,14/4/2023,37
CCC,2014J,695232,909242,15/9/2023,1
CCC,2014J,695232,909098,16/7/2023,113
CCC,2014J,695232,909020,18/3/2023,1
CCC,2014J,695232,909266,19/2/2023,3
CCC,2014J,695232,909100,19/3/2023,7
CCC,2014J,695232,909085,20/3/2023,2
CCC,2014J,695232,909013,21/10/2023,1
CCC,2014J,695232,909022,22/7/2023,1
CCC,2014J,695232,909275,27/5/2023,1
CCC,2014J,695232,909013,27/5/2023,19
CCC,2014J,695232,909020,30/9/2023,2
CCC,2014J,695232,909097,31/3/2023,18
CCC,2014J,695232,909014,4/6/2023,1
CCC,2014J,695232,909093,5/2/2023,1
CCC,2014J,695232,909086,5/9/2023,1
CCC,2014J,695232,909098,6/5/2023,5
CCC,2014J,695232,909020,9/3/2023,1
BBB,2014J,695259,913473,11/7/2023,6
BBB,2014J,695259,913474,18/2/2023,4
BBB,2014J,695259,913511,19/3/2023,9
BBB,2014J,695259,987931,24/9/2023,35
BBB,2014J,695259,913504,24/9/2023,1
BBB,2014J,695259,913487,3/5/2023,2
BBB,2014J,695259,926333,30/4/2023,1
BBB,2014J,695298,913473,3/6/2023,1
BBB,2014J,695298,913473,30/3/2023,2
BBB,2014J,695298,913473,6/6/2023,7
BBB,2014J,695298,913528,8/2/2023,1
FFF,2014J,695380,882626,1/2/2023,1
FFF,2014J,695380,882707,4/2/2023,1
BBB,2014J,695434,913508,1/2/2023,1
BBB,2014J,695434,913690,1/2/2023,1
BBB,2014J,695434,942393,1/6/2023,2
BBB,2014J,695434,913694,25/8/2023,2
BBB,2014J,695434,913734,29/4/2023,1
BBB,2014J,695434,913519,3/3/2023,2
BBB,2014J,695434,913466,4/2/2023,5
BBB,2014J,695434,913537,7/2/2023,2
BBB,2014J,695484,913473,20/8/2023,5
BBB,2014J,695484,913473,7/7/2023,2
BBB,2014J,695484,913740,9/7/2023,1
BBB,2014J,695535,913473,12/6/2023,1
BBB,2014J,695535,926333,21/4/2023,1
BBB,2014J,695535,913468,7/2/2023,3
BBB,2014J,695535,926338,7/7/2023,2
BBB,2014J,695613,913491,30/6/2023,1
CCC,2014J,695653,909013,1/2/2023,9
CCC,2014J,695653,909087,1/2/2023,3
EEE,2014J,695653,832654,1/2/2023,3
EEE,2014J,695653,832565,1/6/2023,2
EEE,2014J,695653,832760,13/9/2023,3
EEE,2014J,695653,832567,9/6/2023,3
BBB,2014J,695654,937829,25/6/2023,2
EEE,2014J,695668,832668,1/2/2023,3
EEE,2014J,695668,832565,16/9/2023,3
EEE,2014J,695668,832565,24/3/2023,6
EEE,2014J,695668,832637,25/8/2023,1
EEE,2014J,695668,832713,28/8/2023,1
EEE,2014J,695668,832566,5/6/2023,23
FFF,2014J,695700,882722,1/5/2023,1
FFF,2014J,695700,883060,19/3/2023,1
FFF,2014J,695700,882971,19/3/2023,1
FFF,2014J,695803,882653,1/2/2023,2
FFF,2014J,695803,882545,10/3/2023,4
FFF,2014J,695803,883060,17/2/2023,1
FFF,2014J,695803,882674,17/2/2023,2
FFF,2014J,695803,883055,20/4/2023,1
FFF,2014J,695803,883037,20/4/2023,1
FFF,2014J,695803,882537,21/6/2023,4
FFF,2014J,695803,882537,22/2/2023,2
FFF,2014J,695803,882596,6/5/2023,4
FFF,2014J,695803,882537,9/3/2023,4
GGG,2014J,695877,896957,1/2/2023,1
GGG,2014J,695877,897050,1/2/2023,1
FFF,2014J,695879,882602,10/2/2023,1
FFF,2014J,695879,882545,7/2/2023,1
EEE,2014J,695932,832566,26/2/2023,2
EEE,2014J,695932,832565,4/6/2023,6
DDD,2014J,695956,813701,1/2/2023,12
DDD,2014J,695956,814028,1/2/2023,1
BBB,2014J,695981,913473,5/2/2023,1
EEE,2014J,696044,832566,17/4/2023,1
CCC,2014J,696234,909232,18/2/2023,1
BBB,2014J,696301,926327,1/9/2023,12
BBB,2014J,696301,913522,13/4/2023,2
BBB,2014J,696301,913478,21/2/2023,1
BBB,2014J,696301,913494,7/2/2023,25
FFF,2014J,696318,882584,10/7/2023,2
FFF,2014J,696318,882611,14/8/2023,9
FFF,2014J,696318,882922,15/2/2023,1
FFF,2014J,696318,882620,2/8/2023,1
FFF,2014J,696318,882554,24/9/2023,1
FFF,2014J,696318,882712,30/6/2023,1
FFF,2014J,696318,882537,6/9/2023,6
FFF,2014J,696318,882545,7/4/2023,1
CCC,2014J,696324,909093,11/2/2023,1
CCC,2014J,696324,909073,14/2/2023,1
CCC,2014J,696324,909232,24/6/2023,3
DDD,2014J,696324,814120,7/3/2023,1
CCC,2014J,696324,909095,8/4/2023,1
FFF,2014J,696347,882922,1/2/2023,1
FFF,2014J,696347,882609,1/2/2023,1
FFF,2014J,696347,883037,1/2/2023,2
FFF,2014J,696347,883076,1/2/2023,2
FFF,2014J,696347,882545,10/2/2023,2
FFF,2014J,696347,882676,12/3/2023,1
FFF,2014J,696347,882676,13/5/2023,33
FFF,2014J,696347,882537,17/8/2023,2
FFF,2014J,696347,882588,17/9/2023,9
FFF,2014J,696347,882537,18/3/2023,9
FFF,2014J,696347,882629,19/6/2023,2
FFF,2014J,696347,883037,2/9/2023,3
FFF,2014J,696347,882537,21/7/2023,3
FFF,2014J,696347,882545,3/6/2023,1
FFF,2014J,696347,937371,3/6/2023,1
FFF,2014J,696347,882996,4/5/2023,1
FFF,2014J,696347,882617,5/2/2023,1
FFF,2014J,696347,882631,5/6/2023,2
FFF,2014J,696347,882547,6/7/2023,12
FFF,2014J,696347,882537,9/10/2023,2
EEE,2014J,696485,832668,14/4/2023,2
EEE,2014J,696485,832565,22/9/2023,1
EEE,2014J,696485,832761,23/9/2023,1
EEE,2014J,696485,832775,4/2/2023,2
EEE,2014J,696485,832726,4/2/2023,1
EEE,2014J,696485,832670,6/5/2023,4
FFF,2014J,696583,882554,15/6/2023,1
FFF,2014J,696583,883192,18/2/2023,1
FFF,2014J,696653,882617,1/2/2023,2
FFF,2014J,696653,883037,4/2/2023,3
FFF,2014J,696653,883040,4/2/2023,3
FFF,2014J,696653,882975,6/5/2023,1
CCC,2014J,696696,909302,1/2/2023,1
CCC,2014J,696696,909013,12/3/2023,5
CCC,2014J,696696,909317,15/2/2023,2
CCC,2014J,696696,909088,23/9/2023,31
CCC,2014J,696696,909099,7/4/2023,1
CCC,2014J,696696,909087,9/2/2023,2
BBB,2014J,696716,913535,1/2/2023,1
BBB,2014J,696724,913497,11/6/2023,9
BBB,2014J,696724,913740,12/3/2023,1
BBB,2014J,696724,913535,13/2/2023,1
BBB,2014J,696724,913516,20/8/2023,2
BBB,2014J,696724,913527,21/2/2023,2
BBB,2014J,696803,913466,14/5/2023,1
BBB,2014J,696803,913491,14/6/2023,11
BBB,2014J,696803,913616,15/2/2023,1
BBB,2014J,696803,926333,17/3/2023,2
BBB,2014J,696803,913502,3/5/2023,1
DDD,2014J,696807,813958,1/2/2023,1
DDD,2014J,696807,814050,1/2/2023,1
DDD,2014J,696807,813710,5/2/2023,2
DDD,2014J,696807,813956,5/2/2023,1
GGG,2014J,696876,897069,27/9/2023,1
CCC,2014J,696930,909013,19/2/2023,6
CCC,2014J,696930,909338,3/3/2023,1
EEE,2014J,697113,832566,20/6/2023,5
EEE,2014J,697113,832565,20/6/2023,3
EEE,2014J,697113,832565,31/5/2023,1
EEE,2014J,697113,832780,4/7/2023,1
EEE,2014J,697113,832658,9/2/2023,5
EEE,2014J,697113,832666,9/4/2023,5
FFF,2014J,697114,882580,24/3/2023,3
FFF,2014J,697255,883142,1/2/2023,3
FFF,2014J,697255,882626,16/6/2023,1
FFF,2014J,697255,882580,3/3/2023,5
FFF,2014J,697255,883037,30/4/2023,2
FFF,2014J,697255,882661,5/7/2023,2
GGG,2014J,697328,896943,17/2/2023,3
BBB,2014J,697345,913535,2/2/2023,1
BBB,2014J,697345,913473,29/4/2023,9
BBB,2014J,697345,913473,29/6/2023,11
BBB,2014J,697345,913468,9/2/2023,1
BBB,2014J,697417,913525,14/3/2023,1
EEE,2014J,697460,832565,6/3/2023,2
EEE,2014J,697461,832668,1/2/2023,6
EEE,2014J,697461,832761,1/8/2023,4
EEE,2014J,697461,832567,10/10/2023,1
EEE,2014J,697461,973720,11/7/2023,2
EEE,2014J,697461,832567,11/9/2023,11
EEE,2014J,697461,832666,12/3/2023,3
EEE,2014J,697461,832568,13/4/2023,2
EEE,2014J,697461,832567,15/3/2023,6
EEE,2014J,697461,832567,15/9/2023,12
EEE,2014J,697461,832779,2/2/2023,1
EEE,2014J,697461,832566,25/5/2023,1
EEE,2014J,697461,832567,25/5/2023,4
EEE,2014J,697461,832567,26/6/2023,2
EEE,2014J,697461,832760,26/7/2023,1
EEE,2014J,697461,832567,28/7/2023,10
EEE,2014J,697461,832567,30/4/2023,5
EEE,2014J,697461,832568,30/4/2023,2
EEE,2014J,697461,832568,6/5/2023,7
EEE,2014J,697461,832637,6/8/2023,2
EEE,2014J,697461,832565,8/5/2023,4
EEE,2014J,697461,832566,9/7/2023,1
DDD,2014J,697474,813937,14/2/2023,1
DDD,2014J,697474,814000,20/8/2023,1
EEE,2014J,697482,832565,10/2/2023,1
EEE,2014J,697482,832712,20/2/2023,1
EEE,2014J,697482,832566,7/2/2023,7
BBB,2014J,697561,913528,1/2/2023,1
BBB,2014J,697561,926333,12/3/2023,10
BBB,2014J,697561,913504,2/3/2023,2
BBB,2014J,697561,913473,2/3/2023,2
CCC,2014J,697567,909013,10/6/2023,1
CCC,2014J,697567,909298,14/5/2023,2
CCC,2014J,697567,909094,19/2/2023,1
CCC,2014J,697567,909077,2/3/2023,9
CCC,2014J,697567,909077,2/3/2023,3
CCC,2014J,697567,909039,24/6/2023,4
CCC,2014J,697567,909019,4/3/2023,1
CCC,2014J,697567,909232,4/6/2023,2
CCC,2014J,697567,909232,4/7/2023,1
CCC,2014J,697567,909013,4/9/2023,5
CCC,2014J,697567,909022,5/6/2023,1
CCC,2014J,697567,909232,8/7/2023,1
CCC,2014J,697567,909232,9/4/2023,3
BBB,2014J,697578,913468,1/2/2023,1
BBB,2014J,697578,913506,11/2/2023,1
BBB,2014J,697578,926333,16/3/2023,6
BBB,2014J,697578,985230,20/8/2023,7
BBB,2014J,697578,992243,9/7/2023,2
BBB,2014J,697649,913690,11/2/2023,2
BBB,2014J,697649,913466,12/3/2023,1
BBB,2014J,697649,913528,22/9/2023,1
BBB,2014J,697649,913466,23/6/2023,9
BBB,2014J,697649,913525,24/2/2023,4
BBB,2014J,697649,913493,27/6/2023,1
BBB,2014J,697649,913522,28/4/2023,4
BBB,2014J,697649,913466,30/6/2023,1
BBB,2014J,697649,913489,7/5/2023,1
BBB,2014J,697857,913515,19/7/2023,1
FFF,2014J,697878,882537,1/2/2023,3
FFF,2014J,697878,882645,1/5/2023,2
FFF,2014J,697878,882537,1/5/2023,6
FFF,2014J,697878,973777,19/7/2023,6
FFF,2014J,697878,883038,23/8/2023,1
FFF,2014J,697878,882537,25/8/2023,12
FFF,2014J,697878,882545,26/2/2023,2
FFF,2014J,697878,882618,6/5/2023,7
FFF,2014J,697878,937371,7/6/2023,25
FFF,2014J,697878,883055,7/6/2023,1
FFF,2014J,697878,883037,7/6/2023,3
FFF,2014J,697878,883045,7/6/2023,1
FFF,2014J,697878,882545,8/3/2023,2
FFF,2014J,697878,882639,8/4/2023,7
CCC,2014J,697948,909071,18/2/2023,1
DDD,2014J,697948,813956,5/2/2023,1
BBB,2014J,697964,913494,1/2/2023,3
BBB,2014J,697964,913473,10/2/2023,1
CCC,2014J,697998,909298,1/2/2023,2
FFF,2014J,697998,882631,14/6/2023,1
FFF,2014J,697998,883047,16/4/2023,2
CCC,2014J,697998,909013,21/7/2023,1
FFF,2014J,697998,882679,23/7/2023,2
CCC,2014J,697998,909070,24/5/2023,8
CCC,2014J,697998,909071,5/3/2023,10
FFF,2014J,697998,882545,6/3/2023,1
FFF,2014J,697998,883092,6/5/2023,1
FFF,2014J,697998,883037,7/7/2023,2
FFF,2014J,698112,882653,24/2/2023,1
FFF,2014J,698112,882537,3/3/2023,1
FFF,2014J,698157,882547,13/2/2023,1
FFF,2014J,698157,883192,24/2/2023,1
BBB,2014J,698170,926339,17/5/2023,1
BBB,2014J,698170,913479,18/2/2023,1
BBB,2014J,698170,913525,18/2/2023,1
BBB,2014J,698170,926327,25/9/2023,2
BBB,2014J,698170,913524,5/3/2023,6
BBB,2014J,698170,913740,9/2/2023,1
BBB,2014J,698180,913515,19/7/2023,1
BBB,2014J,698180,913473,2/7/2023,2
BBB,2014J,698180,913464,5/2/2023,2
BBB,2014J,698200,926333,25/3/2023,1
BBB,2014J,698207,913473,17/8/2023,3
BBB,2014J,698207,913511,27/4/2023,2
BBB,2014J,698207,913512,27/4/2023,1
BBB,2014J,698208,913676,21/3/2023,2
BBB,2014J,698208,913681,30/3/2023,1
BBB,2014J,698208,913473,4/5/2023,14
FFF,2014J,698278,883281,1/2/2023,1
FFF,2014J,698278,883040,1/2/2023,1
FFF,2014J,698278,882537,6/2/2023,5
FFF,2014J,698278,882619,6/3/2023,1
DDD,2014J,698347,814200,1/6/2023,1
DDD,2014J,698347,813701,11/7/2023,2
DDD,2014J,698347,813937,16/2/2023,4
DDD,2014J,698347,814201,20/7/2023,1
DDD,2014J,698347,814028,30/3/2023,1
DDD,2014J,698347,813701,6/8/2023,1
BBB,2014J,698362,913616,15/2/2023,2
BBB,2014J,698362,913491,19/6/2023,3
BBB,2014J,698362,913500,24/9/2023,39
BBB,2014J,698362,913690,26/8/2023,1
BBB,2014J,698362,913673,3/9/2023,1
BBB,2014J,698362,913602,30/6/2023,1
BBB,2014J,698362,913694,4/9/2023,1
FFF,2014J,698384,882545,1/2/2023,4
FFF,2014J,698384,882545,1/2/2023,6
FFF,2014J,698384,883161,1/2/2023,1
FFF,2014J,698384,883027,18/8/2023,1
FFF,2014J,698384,882545,19/6/2023,1
FFF,2014J,698384,882545,2/10/2023,1
FFF,2014J,698384,883289,2/2/2023,2
FFF,2014J,698384,882675,2/4/2023,3
FFF,2014J,698384,882995,20/6/2023,1
FFF,2014J,698384,882537,24/6/2023,2
