id_assessment,id_student,time_taken_hours,achieved_score
34876,594855,1.2,37.5
34876,594894,2.0,31.0
34876,595106,0.9,45.5
34876,595164,1.1,44.5
34876,595381,1.5,46.5
34876,595386,1.8,35.5
34876,595746,0.7,44.5
34876,595769,1.6,25.0
34876,596027,1.9,32.0
34876,596368,1.1,32.0
34876,596593,0.9,41.5
34876,596646,1.5,30.0
34876,596756,0.9,36.5
34876,596828,1.1,36.5
34876,596860,1.8,31.0
34876,597204,1.4,34.0
34876,597238,0.6,33.0
34876,597715,1.0,35.0
34876,597787,1.4,44.0
34876,597797,1.2,29.0
34876,597906,1.5,44.0
34876,598213,1.6,33.0
34876,598215,1.2,19.0
34876,598279,2.0,39.0
34876,598285,1.9,37.5
34876,598306,0.6,24.5
34876,598543,0.9,38.5
34876,598649,1.0,26.0
34876,598752,0.8,34.5
34876,598887,1.0,34.5
34876,599104,1.1,44.5
34876,599245,0.6,39.5
34876,599315,0.7,45.5
34876,599370,0.6,36.0
34876,599445,0.6,26.5
34876,599468,1.2,24.0
34876,599559,1.0,43.0
34876,599663,1.9,37.5
34876,599795,0.7,0.0
34876,599857,1.9,40.0
34876,600436,0.6,27.5
34876,600558,1.4,33.5
34876,601021,0.9,20.0
34876,601040,1.7,29.5
34876,601388,0.6,37.5
34876,601430,1.9,22.5
34876,601439,0.6,37.0
34876,601583,0.9,45.5
34876,601808,1.2,42.0
34876,602053,1.6,30.5
34876,602312,1.9,30.0
34876,602451,1.1,24.0
34876,602511,1.6,37.5
34876,602516,1.6,38.0
34876,602669,1.4,45.5
34876,602719,1.5,29.5
34876,602777,0.6,32.5
34876,603231,1.2,42.5
34876,603300,1.7,43.0
34876,603529,1.2,40.0
34876,603597,1.8,41.5
34876,603600,1.8,42.0
34876,603651,1.8,41.0
34876,603819,0.7,41.0
34876,603931,0.9,32.0
34876,604379,0.5,38.0
34876,604766,2.0,46.5
34876,604879,0.9,43.0
34876,605459,1.1,43.0
34876,605538,0.9,39.5
34876,605988,0.6,42.0
34876,606002,0.9,26.0
34876,606712,0.6,27.5
34876,606939,1.1,47.0
34876,606990,2.0,37.0
34876,607052,1.5,46.0
34876,607118,1.6,29.0
34876,607247,1.2,42.5
34876,607650,1.7,40.0
34876,608008,1.9,34.5
34876,608681,1.9,40.5
34876,608698,0.6,43.0
34876,608866,1.8,35.0
34876,609097,0.8,30.5
34876,609277,1.1,42.5
34876,609439,1.0,37.0
34876,609537,1.5,45.0
34876,609908,1.4,32.5
34876,610099,0.7,44.0
34876,610172,1.7,31.5
34876,610324,1.2,36.0
34876,610637,0.5,14.5
34876,610933,1.1,35.5
34876,611309,1.3,25.5
34876,973364,0.6,27.5
34876,984347,0.7,46.5
34876,1319999,2.0,31.5
34876,1417707,1.8,34.0
34876,1420537,0.7,43.5
34876,1492571,1.4,41.5
34876,1559964,1.1,49.0
34876,1641344,1.3,47.5
34876,1864086,1.2,30.0
34876,1935735,0.6,10.0
34876,1945945,1.0,32.0
34876,1954147,0.7,37.5
34876,1981053,1.2,30.5
34876,1982166,1.9,47.0
34876,1992145,2.0,24.5
34876,2056416,1.9,45.0
34876,2105230,2.0,17.5
34876,2112291,0.5,38.5
34876,2137171,1.6,37.0
34876,2143739,0.9,30.0
34876,2146277,1.8,46.0
34876,2148540,1.7,17.0
34876,2162410,1.1,45.5
34876,2182333,1.2,45.0
34876,2218693,0.9,47.5
34876,2252765,0.9,43.0
34876,2290267,2.0,27.5
34876,2312279,1.8,24.5
34876,2343337,0.8,45.0
34876,2345900,0.9,45.5
34876,2364160,0.7,41.5
34876,2379512,2.0,37.0
34876,2396381,1.9,32.0
34876,2435795,1.3,28.5
34876,2440301,1.5,38.0
34876,2445085,1.6,46.0
34876,2465105,0.8,11.5
34876,2465589,1.9,41.0
34876,2468232,1.3,20.5
34876,2469688,0.6,47.5
34876,2487982,1.1,42.0
34876,2526537,1.4,9.0
34876,2534165,1.0,35.5
34876,2558713,1.5,12.5
34876,2567571,1.8,35.0
34876,2580545,1.7,38.0
34876,2613746,1.5,34.0
34876,2614277,1.3,33.5
34876,2621734,0.9,14.0
34876,2639319,1.2,43.5
34876,2686609,0.9,22.0
34876,2697921,1.9,38.0
34876,29335,1.9,48.0
34876,29769,0.7,30.0
34876,42616,1.7,33.5
34876,50487,1.6,40.0
34876,55013,2.0,19.0
34876,63295,1.2,27.5
34876,64388,1.6,21.0
34876,66451,1.3,41.5
34876,70495,0.6,44.5
34876,72864,0.6,29.0
34876,90901,0.7,47.5
34876,100064,0.9,46.5
34876,100788,0.9,30.5
34876,102343,1.6,37.0
34876,105629,1.6,44.0
34876,107084,2.0,26.0
34876,113565,1.0,43.5
34876,114500,1.9,17.5
34876,116808,1.4,49.0
34876,130658,1.2,33.0
34876,137903,1.5,26.5
34876,139278,1.6,42.5
34876,146738,0.8,47.5
34876,155298,1.6,44.0
34876,160946,1.6,38.5
34876,162809,2.0,37.5
34876,168229,1.9,46.5
34876,177568,1.5,43.0
34876,180974,1.6,31.0
34876,199361,1.9,45.5
34876,228695,2.0,28.5
34876,231024,1.7,30.0
34876,232764,1.7,37.0
34876,253767,0.7,38.5
34876,254446,1.7,38.0
34876,255310,0.9,36.5
34876,262403,1.3,26.5
34876,265268,1.1,40.0
34876,274443,1.0,40.5
34876,276388,1.0,21.5
34876,276808,1.8,42.0
34876,279750,1.7,43.5
34876,281638,1.3,39.0
34876,282975,1.5,38.0
34876,283953,2.0,47.0
34876,284395,1.1,36.5
34876,289304,1.3,43.0
34876,299886,1.3,44.5
34876,304240,1.9,33.0
34876,304589,1.0,50.0
34876,335644,2.0,30.5
34876,338806,1.0,24.5
34876,344787,0.7,33.0
34876,347484,0.8,38.0
34876,347809,1.1,46.0
34876,355293,1.5,0.0
34876,360986,1.3,26.0
34876,369208,1.1,23.0
34876,379070,1.3,43.5
34876,382738,1.8,21.0
34876,385033,1.8,30.0
34876,385547,1.6,32.5
34876,388754,1.9,39.5
34876,391187,1.4,27.5
34876,393526,0.5,42.0
34876,394218,0.9,12.5
34876,394239,1.0,28.0
34876,395696,1.3,32.0
34876,397470,1.9,38.5
34876,397506,1.8,43.5
34876,400266,0.8,32.5
34876,404536,1.3,35.5
34876,409040,1.5,26.5
34876,416304,2.0,36.5
34876,416696,0.5,27.0
34876,419024,1.2,41.0
34876,419565,2.0,16.0
34876,422006,2.0,42.0
34876,424437,1.0,45.0
34876,425218,0.5,20.5
34876,427802,1.4,38.5
34876,432592,1.8,43.0
34876,445410,1.0,30.5
34876,445776,1.9,36.0
34876,446628,1.0,43.5
34876,464616,1.4,22.5
34876,464981,1.6,42.5
34876,465900,1.0,36.5
34876,467524,1.0,40.0
34876,470001,1.2,48.0
34876,471973,1.8,41.0
34876,479828,0.7,20.0
34876,479845,1.4,37.0
34876,484574,1.5,27.0
34876,486511,1.3,31.5
34876,486948,1.9,34.0
34876,488394,1.4,40.5
34876,494495,1.5,43.5
34876,498898,1.4,26.5
34876,499386,1.6,17.0
34876,499564,0.7,45.5
34876,500772,1.8,26.0
34876,502361,0.6,30.5
34876,502517,1.5,31.0
34876,503477,1.4,45.0
34876,507941,0.8,45.5
34876,508059,0.6,25.0
34876,508274,0.7,39.5
34876,508627,0.9,19.0
34876,508942,1.8,45.5
34876,513228,1.8,35.0
34876,515285,0.6,42.5
34876,515888,0.9,41.5
34876,516620,1.8,19.0
34876,517349,0.9,29.5
34876,518364,2.0,27.0
34876,524407,0.9,26.5
34876,526601,1.6,34.5
34876,527713,1.1,43.0
34876,528506,0.7,44.0
34876,529309,0.9,44.5
34876,529723,1.5,33.0
34876,530159,1.0,26.0
34876,537328,1.4,38.5
34876,544090,0.8,44.0
34876,544207,1.2,49.0
34876,546934,1.3,31.0
34876,547154,1.1,33.0
34876,547393,0.8,26.5
34876,549300,1.2,46.5
34876,549397,1.5,46.0
34876,551812,1.9,38.0
34876,553364,1.7,41.5
34876,553427,0.7,3.0
34876,554470,0.9,42.5
34876,555498,0.6,37.5
34876,555786,0.7,17.0
34876,555855,0.9,28.5
34876,557020,0.8,35.0
34876,557395,0.8,45.0
34876,557655,0.8,35.5
34877,29335,4.2,48.5
34877,42616,3.2,41.0
34877,50487,4.0,44.5
34877,66451,6.3,43.5
34877,70495,3.8,47.5
34877,90901,3.4,45.5
34877,100064,2.9,44.5
34877,100788,5.2,43.5
34877,102343,7.1,44.0
34877,105629,2.8,46.0
34877,107084,5.5,23.5
34877,113565,6.1,41.5
34877,114500,5.8,32.0
34877,116808,7.3,47.5
34877,137903,7.3,25.5
34877,146738,2.8,46.5
34877,155298,4.5,41.5
34877,160946,6.2,38.5
34877,162809,7.7,44.5
34877,168229,6.9,49.0
34877,177568,3.5,22.5
34877,180974,4.0,41.0
34877,199361,6.7,43.5
34877,228695,5.1,28.0
34877,231024,5.5,24.0
34877,232764,5.8,35.5
34877,253767,3.1,32.0
34877,254446,7.2,41.0
34877,255310,7.2,44.5
34877,262403,5.1,37.0
34877,265268,5.9,46.5
34877,276388,6.1,22.0
34877,276808,3.5,38.5
34877,279750,3.1,46.0
34877,281638,2.6,42.5
34877,282975,7.5,44.0
34877,283953,4.4,44.0
34877,284395,3.0,45.5
34877,289304,5.1,36.0
34877,299886,2.9,45.5
34877,304240,3.0,45.5
34877,304589,5.2,50.0
34877,335644,5.3,12.0
34877,338806,5.7,23.5
34877,344787,6.1,38.5
34877,347484,6.2,31.5
34877,347809,4.9,43.5
34877,360986,6.0,35.5
34877,379070,4.2,45.5
34877,382738,4.9,32.0
34877,385033,4.7,37.0
34877,385547,4.3,33.0
34877,388754,3.8,44.5
34877,393526,2.9,46.5
34877,394218,5.3,27.0
34877,394239,5.5,18.5
34877,395696,4.3,36.5
34877,396502,7.9,33.5
34877,397470,5.6,39.0
34877,397506,7.4,49.0
34877,400266,5.6,37.5
34877,402458,3.5,26.5
34877,404536,7.9,37.5
34877,409040,7.4,11.5
34877,416304,5.1,40.0
34877,419024,3.8,36.0
34877,419565,3.7,19.0
34877,424437,6.9,45.0
34877,427802,2.9,9.0
34877,432592,6.0,46.0
34877,442670,6.0,32.5
34877,445410,3.5,35.5
34877,446628,6.4,42.0
34877,464616,6.4,23.0
34877,464981,4.4,48.0
34877,465900,5.2,42.5
34877,467524,7.1,43.0
34877,470001,5.4,48.5
34877,471973,5.9,39.0
34877,479828,4.8,12.0
34877,479845,3.3,39.5
34877,486511,8.0,36.0
34877,488394,5.4,45.0
34877,494495,4.4,42.0
34877,499386,6.4,21.0
34877,499564,5.9,46.5
34877,500772,3.8,22.0
34877,502361,7.3,40.0
34877,502517,2.9,37.0
34877,503477,5.8,44.0
34877,507941,5.1,49.0
34877,508059,4.3,30.0
34877,508274,7.0,45.5
34877,508942,6.1,48.5
34877,513228,6.7,40.5
34877,515285,4.8,28.0
34877,515888,7.7,46.5
34877,516620,4.4,27.5
34877,524407,5.4,29.0
34877,526601,7.6,44.5
34877,527713,3.0,50.0
34877,528506,3.1,41.5
34877,529309,8.0,44.5
34877,529723,7.8,32.5
34877,530159,6.7,27.0
34877,537328,5.2,34.0
34877,544090,5.3,46.0
34877,544207,3.9,50.0
34877,546934,4.9,20.5
34877,547154,4.9,40.5
34877,547393,2.7,23.5
34877,549300,5.0,42.5
34877,549397,5.1,47.0
34877,551812,6.2,44.0
34877,553364,5.3,37.5
34877,554470,7.2,43.0
34877,555498,4.5,44.0
34877,555786,4.8,24.5
34877,555855,5.6,38.5
34877,557020,3.6,40.0
34877,557395,4.7,42.0
34877,557655,6.3,40.0
34877,558893,4.8,46.5
34877,559754,7.5,40.5
34877,560703,5.9,42.5
34877,561865,3.3,42.0
34877,561879,5.2,40.0
34877,561929,6.7,40.0
34877,561930,6.0,42.0
34877,562377,7.4,12.5
34877,563787,6.6,45.5
34877,564262,2.8,32.5
34877,565587,3.1,45.0
34877,565653,6.1,30.5
34877,566135,3.8,43.0
34877,568132,5.7,41.0
34877,568153,6.9,44.5
34877,568207,5.7,37.0
34877,568592,4.8,42.5
34877,569016,6.1,47.5
34877,569566,3.3,0.5
34877,569712,6.5,44.0
34877,570061,6.3,34.5
34877,570428,5.3,36.5
34877,571355,4.0,37.0
34877,571363,6.9,30.0
34877,571490,5.3,45.0
34877,571650,2.8,43.5
34877,571800,7.6,46.0
34877,571802,6.7,22.0
34877,571926,5.7,43.0
34877,572011,4.9,44.5
34877,572124,7.8,41.5
34877,572397,6.8,40.5
34877,572410,5.4,42.0
34877,572505,6.1,40.0
34877,572584,4.0,46.0
34877,572588,3.6,43.5
34877,572634,4.0,43.5
34877,572769,4.1,48.0
34877,572845,6.6,49.5
34877,573166,3.3,41.0
34877,573224,6.8,44.0
34877,573434,5.4,43.5
34877,573467,4.6,34.0
34877,573678,4.2,29.0
34877,574070,5.3,45.5
34877,574315,4.2,48.5
34877,574570,4.9,38.0
34877,574681,6.6,41.0
34877,574722,5.9,45.0
34877,574732,6.6,45.5
34877,574874,6.4,44.0
34877,575039,7.0,39.0
34877,575265,3.6,33.5
34877,575282,8.0,28.5
34877,575678,5.1,33.0
34877,575956,6.5,40.0
34877,576229,6.2,32.5
34877,576431,5.6,36.5
34877,576780,8.0,45.5
34877,576791,3.7,49.5
34877,576921,4.8,50.0
34877,577607,3.2,22.5
34877,577867,3.5,31.0
34877,577999,6.4,45.5
34877,578050,2.5,37.5
34877,578199,7.4,26.5
34877,579038,6.0,40.0
34877,579176,4.9,41.0
34877,579506,4.3,38.5
34877,579685,3.2,33.5
34877,579737,7.6,43.0
34877,580342,6.4,46.0
34877,580709,4.4,44.5
34877,580743,2.9,32.5
34877,580842,4.3,45.5
34877,581135,3.5,48.5
34877,581253,6.8,23.5
34877,581261,6.5,37.5
34877,581614,5.2,41.5
34877,581769,7.4,24.5
34877,581787,3.5,40.0
34877,582063,5.0,44.0
34877,582705,6.4,39.0
34877,584468,2.9,44.5
34877,584771,4.5,43.5
34877,585166,5.6,25.0
34877,585230,4.5,31.0
34877,585383,5.1,48.0
34877,585449,5.8,22.5
34877,586468,4.5,37.5
34877,586483,3.1,11.5
34877,586518,3.3,31.0
34877,586594,5.4,44.5
34877,586705,3.5,47.0
34877,586781,7.4,47.5
34877,586891,7.1,16.0
34877,586935,4.4,38.5
34877,586957,7.1,44.0
34877,587334,5.4,35.0
34877,587456,3.4,43.0
34877,587783,5.9,49.5
34877,587848,6.2,37.0
34877,587868,3.0,20.5
34877,587881,4.2,36.0
34877,588128,2.5,18.5
34877,588971,4.2,40.5
34877,589003,4.3,39.0
34877,589014,6.0,41.5
34877,589263,3.6,38.5
34877,589441,2.7,26.0
34877,589559,4.2,48.5
34877,589583,7.0,49.0
34877,589605,4.7,44.5
34877,589782,4.8,43.5
34877,590188,5.1,20.0
34877,590226,6.6,38.0
34877,590241,5.1,36.5
34877,590289,3.0,27.5
34877,590328,3.6,39.5
34877,590707,3.5,50.0
34877,590824,5.3,47.0
34877,591685,2.7,32.5
34877,591872,4.1,41.0
34877,592007,5.8,35.0
34877,592092,4.5,34.5
34877,592203,6.4,49.0
34877,592259,4.7,34.5
34877,592370,7.9,40.5
34877,592631,7.8,49.0
34877,592634,6.9,20.0
34877,592689,7.7,13.0
34877,592763,3.6,38.0
34877,592789,6.6,36.5
34877,592810,4.3,45.0
34877,592924,6.5,38.0
34877,593139,4.6,26.0
34877,593492,4.1,40.0
34877,593585,7.8,36.0
34877,593823,3.7,44.5
34877,593904,6.7,21.5
34877,594044,6.2,44.5
34877,594119,4.2,42.5
34877,594162,5.0,33.0
34877,594250,3.3,41.5
34877,594319,7.6,43.5
34877,594326,7.8,39.0
34877,594505,6.5,30.0
34877,594823,7.2,12.0
34877,594855,3.0,38.5
34877,594894,4.6,37.0
34877,595106,4.3,47.5
34877,595164,5.6,44.0
34877,595381,3.5,45.5
34877,595386,5.6,23.0
34877,595746,6.1,48.5
34877,595769,3.2,39.5
34877,596027,3.2,32.5
34877,596368,2.7,49.0
34877,596593,6.7,41.0
34877,596646,4.3,29.5
34877,596756,3.7,20.5
34877,596828,6.8,39.5
34877,596860,3.3,42.0
34877,597204,4.8,23.0
34877,597238,6.6,38.0
34877,597715,5.7,46.0
34877,597787,5.5,47.0
34877,597797,3.4,41.5
34877,597906,3.5,33.0
34877,598213,5.7,21.0
34877,598215,2.6,32.5
34877,598279,7.3,33.0
34877,598285,4.4,39.5
34877,598306,4.8,10.5
34877,598543,3.9,42.5
34877,598649,7.3,35.0
34877,598887,6.0,33.0
34877,599104,5.0,44.0
34877,599245,5.7,45.0
34877,599315,4.6,43.5
34877,599370,5.1,37.5
34877,599445,4.5,42.5
34877,599468,4.8,26.5
34877,599559,4.2,45.0
34877,599663,2.9,43.5
34877,599857,2.7,45.0
34877,600436,3.5,27.0
34877,600558,3.9,45.5
34877,601021,7.4,23.0
34877,601388,5.9,43.5
34877,601430,7.8,36.5
34877,601439,4.4,41.0
34877,601583,4.7,42.5
34877,601808,6.5,41.5
34877,602312,5.7,37.0
34877,602451,5.4,34.5
34877,602511,5.7,49.5
34877,602516,5.7,46.0
34877,602669,6.7,45.0
34877,602719,6.2,18.5
34877,602777,7.8,40.0
34877,603231,7.7,45.0
34877,603300,4.8,32.5
34877,603529,2.7,45.5
34877,603597,2.6,32.5
34877,603600,3.2,47.5
34877,603651,2.9,48.5
34877,603819,4.6,40.5
34877,604379,2.8,44.5
34877,604766,5.9,47.5
34877,604879,3.5,47.5
34877,605459,5.3,39.5
34877,605538,3.1,44.0
34877,605988,7.1,39.5
34877,606002,6.8,29.0
34877,606712,4.6,35.5
34877,606939,7.5,48.5
34877,606990,3.5,11.0
34877,607052,7.0,46.5
34877,607118,5.5,35.0
34877,607247,4.3,49.0
34877,607650,3.0,43.0
34877,608008,3.4,41.5
34877,608681,7.2,36.5
34877,608698,5.8,40.0
34877,609097,3.8,37.5
34877,609277,5.2,41.5
34877,609439,3.1,45.0
34877,609537,3.0,46.5
34877,609908,7.5,41.5
34877,610099,5.0,43.5
34877,610172,4.5,40.0
34877,610324,7.7,29.0
34877,610933,4.7,33.0
34877,984347,4.3,50.0
34877,1319999,4.0,10.0
34877,1417707,5.6,17.0
34877,1420537,5.6,46.0
34877,1492571,2.6,39.5
34877,1559964,6.1,44.0
34877,1641344,6.8,50.0
34877,1864086,5.9,35.5
34877,1935735,7.3,27.0
34877,1945945,4.0,46.0
34877,1954147,3.6,44.5
34877,1982166,6.3,49.0
34877,1992145,3.5,40.5
34877,2056416,3.0,40.5
34877,2105230,3.0,35.5
34877,2137171,6.7,45.0
34877,2143739,2.7,39.0
34877,2146277,4.1,48.5
34877,2148540,3.2,36.5
34877,2162410,6.7,48.5
34877,2182333,5.3,44.5
34877,2218693,3.6,46.5
34877,2252765,6.6,47.0
34877,2290267,6.6,27.0
34877,2312279,5.4,14.5
34877,2343337,4.0,42.5
34877,2345900,5.7,48.5
34877,2364160,7.6,38.5
34877,2364905,2.8,24.5
34877,2379512,4.0,38.0
34877,2396381,4.1,38.0
34877,2435795,6.0,36.5
34877,2440301,6.1,42.0
34877,2445085,3.6,46.5
34877,2465105,3.7,0.0
34877,2465589,7.6,37.5
34877,2468232,6.7,30.0
34877,2469688,7.6,45.0
34877,2487982,7.1,48.0
34877,2534165,4.7,20.5
34877,2567571,3.2,42.5
34877,2580545,6.0,40.0
34877,2613746,4.4,40.5
34877,2614277,4.8,37.5
34877,2621734,4.8,14.0
34877,2639319,7.7,45.0
34877,2686609,2.9,24.0
34877,2697921,3.6,44.5
34878,973364,1.4,8.7
34878,984347,1.8,10.0
34878,1253440,1.9,6.8
34878,1319999,1.3,9.8
34878,1359554,0.6,8.8
34878,1417707,1.0,8.9
34878,1420537,1.9,9.9
34878,1492571,1.2,8.3
34878,1559964,1.6,9.4
34878,1621041,0.9,8.9
34878,1641344,0.5,9.8
34878,1864086,1.4,7.7
34878,1866233,1.8,7.5
34878,1935735,2.0,7.8
34878,1945945,1.8,6.9
34878,1954147,1.3,8.0
34878,1981053,1.4,7.8
34878,1982166,1.7,9.4
34878,1992145,0.5,6.5
34878,2056416,1.9,9.9
34878,2105230,1.3,7.0
34878,2112291,1.9,10.0
34878,2137171,1.6,9.0
34878,2143739,0.7,9.8
34878,2146277,0.7,9.0
34878,2148540,1.0,7.2
34878,2162410,0.9,9.4
34878,2173721,1.2,7.3
34878,2177720,1.4,9.7
34878,2182333,1.2,9.0
34878,2218693,0.6,9.2
34878,2226620,2.0,10.0
34878,2252765,1.1,7.9
34878,2290267,1.8,7.5
34878,2312279,0.6,10.0
34878,2343337,1.7,9.9
34878,2345900,0.8,10.0
34878,2364160,1.5,10.0
34878,2364905,1.5,7.9
34878,2379512,1.9,8.1
34878,2396381,1.0,8.6
34878,2435795,0.7,8.5
34878,2440301,1.8,8.6
34878,2445085,1.0,8.9
34878,2465589,0.8,6.0
34878,2468232,1.2,8.7
34878,2469688,0.7,8.9
34878,2487982,0.9,7.5
34878,2534165,1.1,8.4
34878,2567571,0.9,8.4
34878,2580545,1.2,8.4
34878,2613746,1.1,8.5
34878,2614277,1.7,10.0
34878,2621734,1.9,5.8
34878,2639319,0.7,9.8
34878,2683857,1.7,8.7
34878,2686609,1.9,7.3
34878,2687045,1.5,7.3
34878,2694680,2.0,8.0
34878,2697921,1.0,6.1
34878,29335,1.7,8.7
34878,29769,1.5,9.5
34878,42616,1.0,8.2
34878,50487,1.6,7.8
34878,55419,1.3,8.6
34878,63295,0.8,8.0
34878,64388,0.8,7.2
34878,66451,1.6,7.8
34878,70495,1.6,9.1
34878,72864,1.3,8.9
34878,90901,1.3,9.0
34878,100064,0.8,8.2
34878,100788,1.1,9.0
34878,102343,1.8,8.6
34878,105629,1.8,9.4
34878,107084,1.5,5.6
34878,113565,2.0,8.3
34878,114500,1.8,5.2
34878,116529,0.7,9.5
34878,116808,1.1,9.5
34878,130658,0.7,7.9
34878,137903,1.2,8.5
34878,139278,1.7,9.4
34878,146738,0.7,8.5
34878,155298,1.8,9.2
34878,160946,1.4,9.3
34878,162809,1.6,8.4
34878,168229,0.6,8.4
34878,173412,0.6,8.6
34878,177568,1.4,9.6
34878,180974,1.8,8.9
34878,199361,1.8,9.3
34878,202713,1.5,5.9
34878,228695,0.8,7.1
34878,231024,0.8,7.7
34878,232764,1.8,6.3
34878,253767,0.7,8.9
34878,254446,1.5,8.5
34878,255310,1.3,7.3
34878,262403,1.1,6.1
34878,265268,1.2,6.8
34878,274443,1.9,7.7
34878,276388,1.8,7.6
34878,276808,1.8,9.6
34878,279750,1.1,9.1
34878,281638,0.7,9.2
34878,282975,2.0,8.7
34878,283953,0.7,9.0
34878,284395,1.3,7.4
34878,289304,0.9,7.6
34878,293317,1.3,8.1
34878,299886,1.0,7.3
34878,304240,1.8,7.6
34878,304589,2.0,9.7
34878,324331,1.1,8.4
34878,330347,0.6,8.0
34878,335644,1.5,9.9
34878,335726,1.1,8.5
34878,344787,2.0,8.7
34878,347484,0.6,9.0
34878,347809,0.7,9.8
34878,355293,1.5,7.9
34878,360986,1.6,7.7
34878,363738,1.2,8.2
34878,367510,0.9,8.5
34878,369208,1.0,9.3
34878,379070,1.0,9.3
34878,382156,0.8,8.7
34878,382738,1.8,6.3
34878,385033,0.6,10.0
34878,385547,1.1,7.7
34878,388754,1.6,8.0
34878,391187,0.5,8.1
34878,393526,1.8,7.4
34878,394218,1.6,5.7
34878,394239,0.6,8.7
34878,395107,1.8,7.0
34878,395696,1.2,9.3
34878,396502,1.5,7.8
34878,397470,1.8,9.7
34878,397506,1.8,9.2
34878,400266,1.1,8.7
34878,401866,0.9,5.7
34878,402458,0.9,8.1
34878,404536,1.6,7.7
34878,409040,1.9,8.6
34878,416304,0.6,8.5
34878,419024,0.5,8.0
34878,422006,1.7,7.6
34878,424437,1.1,8.1
34878,425218,0.9,7.8
34878,427802,0.8,6.8
34878,432592,1.0,9.4
34878,438063,2.0,7.8
34878,440851,2.0,6.1
34878,442670,1.0,6.8
34878,444619,1.9,10.0
34878,445410,0.9,8.2
34878,445776,1.8,6.7
34878,446628,0.8,8.1
34878,464616,1.7,6.4
34878,464981,1.0,9.4
34878,465900,0.8,8.9
34878,467524,1.9,8.8
34878,470001,0.8,9.6
34878,471973,2.0,8.4
34878,479828,0.7,7.2
34878,479845,0.5,9.7
34878,486511,1.8,7.5
34878,486948,1.4,9.0
34878,488394,1.1,9.0
34878,494495,0.6,7.1
34878,498898,1.4,9.2
34878,499386,1.1,8.2
34878,499564,1.2,8.2
34878,500772,1.4,9.2
34878,502361,1.5,6.5
34878,502517,1.9,8.0
34878,503477,1.5,8.1
34878,505153,1.0,8.3
34878,506289,1.0,8.0
34878,507941,1.2,10.0
34878,508274,0.9,10.0
34878,508627,1.1,8.8
34878,508942,1.8,10.0
34878,513228,1.8,8.5
34878,515285,1.4,9.4
34878,515888,1.4,9.1
34878,516620,1.1,4.8
34878,517349,1.5,7.8
34878,518364,1.7,8.7
34878,522082,1.6,9.1
34878,524407,0.6,7.9
34878,526601,1.6,8.7
34878,527713,1.6,8.8
34878,528506,0.6,8.7
34878,529309,0.7,9.4
34878,529723,1.7,7.9
34878,530159,1.3,6.5
34878,532895,1.7,7.0
34878,537328,0.8,8.6
34878,544021,0.5,8.7
34878,544090,0.7,10.0
34878,544207,1.2,8.8
34878,545119,1.3,9.6
34878,546934,1.8,9.0
34878,547154,1.6,8.7
34878,547393,2.0,8.3
34878,549300,0.6,9.2
34878,549397,0.7,8.6
34878,549523,0.6,8.1
34878,551812,1.3,9.8
34878,553364,0.9,7.9
34878,553427,1.5,9.1
34878,554470,0.7,8.1
34878,555440,0.7,9.0
34878,555498,1.2,9.9
34878,555855,1.1,7.7
34878,557020,1.7,9.0
34878,557395,1.8,8.6
34878,557655,0.7,9.2
34878,558893,1.7,7.1
34878,559754,1.3,9.0
34878,560703,1.3,6.9
34878,561068,0.6,7.7
34878,561865,1.6,7.1
34878,561879,0.6,7.4
34878,561880,0.9,7.2
34878,561929,0.6,8.3
34878,561930,1.3,8.5
34878,562377,1.5,6.4
34878,563787,1.8,10.0
34878,564262,1.6,8.2
34878,565587,1.9,8.1
34878,565653,1.6,8.5
34878,565997,0.9,8.8
34878,566135,1.3,9.6
34878,567222,1.2,9.8
34878,568132,1.3,8.5
34878,568153,1.4,9.4
34878,568207,1.6,7.6
34878,568592,0.6,7.3
34878,569016,1.6,8.8
34878,569566,0.7,8.0
34878,569625,0.5,8.9
34878,569712,1.3,10.0
34878,570061,1.4,9.2
34878,570280,0.6,4.8
34878,570428,1.3,9.1
34878,570689,1.3,6.7
34878,570717,0.6,7.8
34878,571355,1.6,8.1
34878,571363,0.8,7.6
34878,571490,1.7,8.0
34878,571650,1.0,8.3
34878,571800,1.2,10.0
34878,571802,1.8,7.5
34878,571844,1.7,8.2
34878,571926,1.7,9.8
34878,572011,0.7,9.7
34878,572071,0.6,8.2
34878,572124,1.4,9.9
34878,572304,1.1,6.1
34878,572397,1.9,10.0
34878,572410,1.0,9.4
34878,572505,1.1,8.0
34878,572584,1.3,8.2
34878,572588,1.7,8.6
34878,572589,0.9,7.7
34878,572634,1.9,8.3
34878,572769,1.3,8.7
34878,572845,1.8,8.8
34878,573166,1.3,8.7
34878,573224,1.7,9.9
34878,573434,0.6,8.0
34878,573467,1.7,8.1
34878,573678,1.3,5.3
34878,573697,1.2,8.1
34878,573901,0.7,7.6
34878,574070,1.6,9.6
34878,574315,0.7,10.0
34878,574570,0.8,7.6
34878,574681,0.7,8.1
34878,574722,0.5,8.5
34878,574732,1.5,7.2
34878,574815,0.9,7.2
34878,574874,0.7,9.0
34878,575039,1.0,6.9
34878,575265,1.2,8.1
34878,575678,1.3,8.5
34878,575822,1.1,7.9
34878,575956,1.2,8.5
34878,576229,1.1,8.0
34878,576281,1.7,8.4
34878,576431,0.5,7.0
34878,576466,1.8,6.5
