id_site,course_code,activity_type,week_from
814149,HHH,resource,0
814006,MMM,subpage,0
814184,CCC,resource,0
814045,EEE,subpage,0
814222,LLL,resource,0
814080,AAA,resource,0
814309,GGG,url,0
813940,EEE,oucontent,0
814112,HHH,resource,0
952513,MMM,resource,0
813971,HHH,subpage,0
814146,III,resource,0
814003,GGG,subpage,0
814181,KKK,resource,0
814036,AAA,subpage,0
814042,MMM,subpage,0
814219,CCC,resource,0
814077,HHH,resource,0
814306,CCC,url,0
813936,HHH,oucontent,0
814109,AAA,resource,0
952510,EEE,resource,0
813967,DDD,subpage,0
814143,EEE,resource,0
814000,HHH,subpage,0
814178,JJJ,resource,0
814033,OOO,subpage,0
814039,NNN,subpage,0
814216,DDD,resource,0
814074,KKK,resource,0
814303,DDD,url,0
813932,OOO,oucontent,0
952507,CCC,subpage,0
813964,GGG,subpage,0
814140,CCC,resource,0
813997,LLL,subpage,0
814175,CCC,resource,0
814029,KKK,subpage,0
814212,JJJ,resource,0
814071,EEE,resource,0
814300,EEE,url,0
813711,NNN,glossary,0
814105,FFF,resource,0
813961,HHH,subpage,0
814137,JJJ,resource,0
1072100,FFF,forumng,0
813994,OOO,subpage,0
814172,LLL,resource,0
814026,AAA,subpage,0
814208,OOO,resource,0
814067,HHH,resource,0
814297,HHH,url,0
813708,III,forumng,0
814102,III,resource,0
924983,BBB,url,0
813958,OOO,subpage,0
814134,BBB,resource,0
1046812,CCC,glossary,0
813991,AAA,subpage,0
814169,DDD,resource,0
814023,NNN,subpage,0
814204,DDD,resource,0
814064,NNN,resource,0
814294,III,url,0
813704,III,externalquiz,0
814099,III,resource,0
924980,JJJ,resource,0
813955,GGG,subpage,0
814131,NNN,resource,0
1016377,OOO,resource,0
813988,BBB,subpage,0
814166,JJJ,resource,0
814020,EEE,subpage,0
814201,DDD,resource,0
814060,LLL,resource,0
814291,KKK,url,0
813701,HHH,homepage,0
814096,BBB,resource,0
814323,FFF,url,0
813952,MMM,subpage,0
814127,EEE,resource,0
1016370,OOO,forumng,0
813985,LLL,subpage,0
814161,BBB,resource,0
814017,KKK,subpage,0
814198,JJJ,resource,0
814056,OOO,resource,0
814288,AAA,url,0
814093,HHH,resource,0
814320,BBB,url,0
813949,GGG,subpage,0
814124,III,resource,0
1006068,III,oucollaborate,0
813982,HHH,subpage,0
814158,KKK,resource,0
814014,NNN,subpage,0
814193,LLL,resource,0
814053,JJJ,resource,0
814285,III,url,0
814090,BBB,resource,0
814317,FFF,url,0
814121,DDD,resource,0
1006064,NNN,externalquiz,0
813979,DDD,subpage,0
814154,EEE,resource,0
814011,LLL,subpage,0
814189,CCC,resource,0
814050,NNN,subpage,0
814282,AAA,url,0
814087,HHH,resource,0
814314,EEE,url,0
813946,CCC,subpage,0
814118,JJJ,resource,0
985360,NNN,resource,0
813976,GGG,subpage,0
814151,GGG,resource,0
814008,AAA,subpage,0
814186,LLL,resource,0
814047,III,subpage,0
814279,OOO,oucollaborate,0
814083,BBB,resource,0
814311,EEE,url,0
813943,MMM,ouwiki,0
814115,NNN,resource,0
967274,EEE,url,0
813973,NNN,subpage,0
814148,HHH,resource,0
814005,NNN,subpage,0
814183,HHH,resource,0
814038,NNN,subpage,0
814044,GGG,subpage,0
814221,GGG,resource,0
814079,LLL,resource,0
814308,KKK,url,0
813939,FFF,oucontent,0
814111,FFF,resource,0
952512,KKK,resource,0
813969,III,subpage,0
814145,FFF,resource,0
814002,LLL,subpage,0
814180,MMM,resource,0
814035,MMM,subpage,0
814041,BBB,subpage,0
814218,BBB,resource,0
814076,MMM,resource,0
814305,EEE,url,0
813935,OOO,oucontent,0
952509,DDD,resource,0
813966,KKK,subpage,0
814142,BBB,resource,0
813999,OOO,subpage,0
814177,OOO,resource,0
814032,CCC,subpage,0
814215,GGG,resource,0
814073,HHH,resource,0
814302,LLL,url,0
813931,MMM,oucontent,0
814107,FFF,resource,0
936982,KKK,resource,0
813963,EEE,subpage,0
814139,MMM,resource,0
813996,AAA,subpage,0
814174,HHH,resource,0
814028,CCC,subpage,0
814211,OOO,resource,0
814070,FFF,resource,0
814299,CCC,url,0
813710,GGG,forumng,0
814104,MMM,resource,0
813960,NNN,subpage,0
814136,GGG,resource,0
1072099,LLL,forumng,0
813993,OOO,subpage,0
814171,III,resource,0
814025,EEE,subpage,0
814206,OOO,resource,0
814066,HHH,resource,0
814296,JJJ,url,0
813707,JJJ,forumng,0
814101,HHH,resource,0
924982,AAA,resource,0
813957,LLL,subpage,0
814133,EEE,resource,0
1016387,CCC,subpage,0
813990,AAA,subpage,0
814168,DDD,resource,0
814022,HHH,subpage,0
814203,CCC,resource,0
814062,JJJ,resource,0
814293,BBB,url,0
813703,KKK,externalquiz,0
814098,III,resource,0
924979,JJJ,oucontent,0
813954,EEE,subpage,0
814129,NNN,resource,0
1016372,GGG,forumng,0
813987,KKK,subpage,0
814163,KKK,resource,0
814019,BBB,subpage,0
814200,III,resource,0
814059,MMM,resource,0
814290,III,url,0
814095,DDD,resource,0
814322,DDD,url,0
813951,FFF,subpage,0
814126,JJJ,resource,0
1012845,JJJ,forumng,0
813984,JJJ,subpage,0
814160,FFF,resource,0
814016,LLL,subpage,0
814196,AAA,resource,0
814055,NNN,resource,0
814287,NNN,url,0
814092,III,resource,0
814319,BBB,url,0
814123,EEE,resource,0
1006067,III,subpage,0
813981,DDD,subpage,0
814157,KKK,resource,0
814013,CCC,subpage,0
814192,OOO,resource,0
814052,GGG,resource,0
814284,FFF,url,0
814089,HHH,resource,0
814316,CCC,url,0
813948,EEE,subpage,0
814120,JJJ,resource,0
1004387,DDD,oucontent,0
813978,OOO,subpage,0
814153,MMM,resource,0
814010,DDD,subpage,0
814188,DDD,resource,0
814049,JJJ,subpage,0
814281,HHH,url,0
814086,FFF,resource,0
814313,CCC,url,0
813945,JJJ,subpage,0
814117,EEE,resource,0
981690,FFF,externalquiz,0
813975,EEE,subpage,0
814150,FFF,resource,0
814007,HHH,subpage,0
814185,GGG,resource,0
814046,EEE,subpage,0
814278,JJJ,oucollaborate,0
814082,FFF,resource,0
814310,NNN,url,0
813941,DDD,oucontent,0
814114,LLL,resource,0
967273,III,subpage,0
813972,MMM,subpage,0
814147,DDD,resource,0
814004,AAA,subpage,0
814182,GGG,resource,0
814037,GGG,subpage,0
814043,DDD,subpage,0
814220,MMM,resource,0
814078,NNN,resource,0
814307,CCC,url,0
813937,HHH,oucontent,0
814110,EEE,resource,0
952511,JJJ,resource,0
813968,GGG,subpage,0
814144,DDD,resource,0
814001,DDD,subpage,0
814179,HHH,resource,0
814034,NNN,subpage,0
814040,HHH,subpage,0
814217,BBB,resource,0
814075,NNN,resource,0
814304,BBB,url,0
813933,CCC,oucontent,0
952508,OOO,resource,0
813965,LLL,subpage,0
814141,LLL,resource,0
813998,CCC,subpage,0
814176,AAA,resource,0
814030,OOO,subpage,0
814213,NNN,resource,0
814072,CCC,resource,0
814301,FFF,url,0
813929,HHH,oucontent,0
814106,MMM,resource,0
936981,LLL,oucontent,0
813962,NNN,subpage,0
814138,JJJ,resource,0
813995,FFF,subpage,0
814173,EEE,resource,0
814027,OOO,subpage,0
814210,DDD,resource,0
814069,CCC,resource,0
814298,MMM,url,0
813709,DDD,forumng,0
814103,NNN,resource,0
813959,GGG,subpage,0
814135,AAA,resource,0
1072098,GGG,forumng,0
813992,AAA,subpage,0
814170,BBB,resource,0
814024,OOO,subpage,0
814205,DDD,resource,0
814065,AAA,resource,0
814295,KKK,url,0
813706,LLL,forumng,0
814100,KKK,resource,0
924981,OOO,resource,0
813956,KKK,subpage,0
814132,III,resource,0
1016378,LLL,resource,0
813989,FFF,subpage,0
814167,MMM,resource,0
814021,AAA,subpage,0
814202,AAA,resource,0
814061,FFF,resource,0
814292,DDD,url,0
813702,DDD,externalquiz,0
814097,OOO,resource,0
924967,KKK,forumng,0
551055,OOO,oucontent,0
551126,FFF,resource,0
551171,OOO,subpage,0
551015,NNN,forumng,0
551052,LLL,oucontent,22
551123,KKK,resource,0
551168,GGG,subpage,0
551012,III,forumng,0
551049,JJJ,oucontent,0
551120,EEE,resource,0
551163,III,url,0
551078,DDD,quiz,0
551160,MMM,url,0
551046,JJJ,oucontent,0
551075,BBB,page,0
551148,CCC,resource,0
551155,MMM,resource,0
551043,KKK,oucontent,25
551072,AAA,ouwiki,0
551144,NNN,resource,0
551151,NNN,resource,0
551039,FFF,oucontent,19
551069,MMM,oucontent,0
551141,FFF,resource,0
551036,AAA,oucontent,0
551066,KKK,oucontent,2
551137,MMM,resource,0
551032,CCC,oucontent,13
551063,EEE,oucontent,0
551134,CCC,resource,0
551028,JJJ,oucontent,26
551060,CCC,oucontent,10
551131,NNN,resource,0
551024,JJJ,oucontent,7
551057,CCC,oucontent,0
551128,EEE,resource,0
551173,MMM,subpage,0
551020,EEE,oucontent,0
551054,DDD,oucontent,0
551125,AAA,resource,0
551170,EEE,subpage,0
551014,JJJ,forumng,0
551051,EEE,oucontent,0
551122,DDD,resource,0
551167,FFF,subpage,0
551011,JJJ,forumng,0
551048,DDD,oucontent,3
551119,NNN,resource,0
551162,GGG,url,0
551077,GGG,page,0
551159,BBB,url,0
551045,CCC,oucontent,6
551074,AAA,page,0
551147,HHH,resource,0
551154,III,resource,0
551041,DDD,oucontent,18
551071,FFF,oucontent,0
551143,III,resource,0
551150,FFF,resource,0
551038,NNN,oucontent,17
551068,LLL,oucontent,14
551140,LLL,resource,0
551035,LLL,oucontent,23
551065,III,oucontent,1
551136,OOO,resource,0
551031,DDD,oucontent,12
551062,HHH,oucontent,27
551133,III,resource,0
551027,DDD,oucontent,9
551059,EEE,oucontent,0
551130,NNN,resource,0
551177,HHH,dualpane,0
551023,LLL,oucontent,0
551056,JJJ,oucontent,15
551127,NNN,resource,0
551172,FFF,subpage,0
551019,LLL,oucontent,0
551053,GGG,oucontent,1
551124,CCC,resource,0
551169,GGG,subpage,0
551013,LLL,forumng,0
551050,NNN,oucontent,5
551121,HHH,resource,0
551166,JJJ,url,0
551010,FFF,homepage,0
551079,OOO,quiz,0
551161,JJJ,url,0
551047,III,oucontent,0
551076,MMM,page,0
551149,FFF,resource,0
551158,LLL,url,0
551044,III,oucontent,0
551073,MMM,ouwiki,0
551145,DDD,resource,0
551152,HHH,resource,0
551040,KKK,oucontent,0
551070,DDD,oucontent,11
551142,BBB,resource,0
551037,JJJ,oucontent,24
551067,KKK,oucontent,4
551139,III,resource,0
551033,EEE,oucontent,0
551064,DDD,oucontent,0
551135,BBB,resource,0
551029,AAA,oucontent,0
551061,KKK,oucontent,8
551132,GGG,resource,0
551026,FFF,oucontent,0
551058,OOO,oucontent,0
551129,OOO,resource,0
551175,BBB,oucollaborate,0
551021,HHH,oucontent,20
790923,KKK,subpage,0
790831,DDD,oucontent,0
790873,HHH,resource,0
790908,OOO,resource,0
790828,GGG,oucontent,0
790870,EEE,page,0
790904,JJJ,resource,0
790825,JJJ,oucontent,0
790866,LLL,ouwiki,0
790900,HHH,resource,0
790822,NNN,oucontent,19
790861,III,oucontent,14
790896,EEE,resource,0
790819,JJJ,oucontent,9
790854,EEE,oucontent,6
790893,BBB,resource,0
936763,EEE,url,0
790815,CCC,oucontent,12
790849,GGG,oucontent,0
790890,JJJ,resource,0
924383,EEE,forumng,0
790812,HHH,oucontent,15
790846,AAA,oucontent,20
790886,CCC,resource,0
790939,CCC,oucollaborate,0
790809,III,quiz,0
790843,EEE,oucontent,24
790936,LLL,url,0
790739,III,forumng,0
790839,MMM,oucontent,0
790882,III,resource,0
790932,AAA,url,0
790732,BBB,homepage,0
790836,EEE,oucontent,0
790879,DDD,resource,0
790925,OOO,subpage,0
790833,JJJ,oucontent,11
790875,III,resource,0
790922,GGG,subpage,0
790830,FFF,oucontent,0
790872,GGG,resource,0
790907,AAA,resource,0
790827,AAA,oucontent,0
790869,HHH,page,0
790903,MMM,resource,0
790824,MMM,oucontent,5
790863,BBB,ouwiki,0
790899,LLL,resource,0
790821,JJJ,oucontent,18
790856,KKK,oucontent,13
790895,III,resource,0
790818,GGG,oucontent,0
790853,FFF,oucontent,3
790892,AAA,resource,0
924388,AAA,resource,0
790814,BBB,oucontent,0
790848,FFF,oucontent,10
790888,NNN,resource,0
790941,FFF,dualpane,0
790811,BBB,oucontent,0
790845,AAA,oucontent,17
790938,JJJ,url,0
790808,EEE,quiz,0
790842,EEE,oucontent,0
790885,BBB,resource,0
790934,FFF,url,0
790738,III,forumng,0
790838,BBB,oucontent,7
790881,JJJ,resource,0
790927,BBB,subpage,0
790835,CCC,oucontent,1
790878,MMM,resource,0
790924,GGG,subpage,0
790832,FFF,oucontent,0
790874,LLL,resource,0
790921,HHH,subpage,0
790829,OOO,oucontent,26
790871,HHH,page,0
790905,FFF,resource,0
790826,LLL,oucontent,0
790868,KKK,page,0
790901,JJJ,resource,0
790823,CCC,oucontent,4
790862,CCC,oucontent,0
790897,OOO,resource,0
790820,AAA,oucontent,2
790855,GGG,oucontent,25
790894,EEE,resource,0
790816,DDD,oucontent,23
790850,JJJ,oucontent,0
790891,OOO,resource,0
924387,DDD,oucontent,0
790813,NNN,oucontent,22
790847,DDD,oucontent,0
790887,FFF,resource,0
790940,OOO,oucollaborate,0
790810,HHH,oucontent,27
790844,HHH,oucontent,0
790937,EEE,url,0
790740,OOO,forumng,0
790841,FFF,oucontent,0
790884,DDD,resource,0
790933,LLL,url,0
790737,NNN,forumng,0
790837,KKK,oucontent,8
790880,MMM,resource,0
790926,III,subpage,0
790834,HHH,oucontent,1
790877,JJJ,resource,0
832664,LLL,oucontent,8
832716,JJJ,resource,0
832754,AAA,resource,0
832661,OOO,oucontent,5
832712,BBB,quiz,0
832751,III,resource,0
832658,HHH,oucontent,2
832708,NNN,page,0
832748,CCC,resource,0
1077905,HHH,url,0
832655,LLL,oucontent,0
832701,AAA,oucontent,23
832745,JJJ,resource,0
1071060,DDD,forumng,0
832649,CCC,oucontent,0
832694,FFF,oucontent,21
832742,GGG,resource,0
973720,DDD,ouwiki,0
832642,GGG,oucontent,0
832687,III,oucontent,0
832739,KKK,resource,0
832783,BBB,url,0
832638,KKK,oucontent,25
832680,CCC,oucontent,18
832736,EEE,resource,0
832780,CCC,url,0
832568,KKK,forumng,0
832675,HHH,oucontent,0
832733,LLL,resource,0
832776,JJJ,oucollaborate,0
832565,HHH,homepage,0
832672,HHH,oucontent,13
832730,LLL,resource,0
832763,LLL,subpage,0
832669,III,oucontent,0
832727,DDD,resource,0
832760,EEE,subpage,0
832666,EEE,oucontent,9
832718,HHH,resource,0
832756,GGG,resource,0
832663,III,oucontent,10
832715,OOO,resource,0
832753,OOO,resource,0
832660,NNN,oucontent,4
832711,HHH,page,0
832750,BBB,resource,0
832657,JJJ,oucontent,1
832706,LLL,ouwiki,0
832747,DDD,resource,0
1076553,FFF,oucontent,0
832654,LLL,oucontent,1
832700,BBB,oucontent,27
832744,GGG,resource,0
988994,CCC,oucollaborate,0
832644,MMM,oucontent,0
832692,CCC,oucontent,0
832741,KKK,resource,0
973719,BBB,ouwiki,0
832641,KKK,oucontent,0
832685,HHH,oucontent,0
832738,FFF,resource,0
832782,AAA,url,0
832637,LLL,oucontent,24
832679,AAA,oucontent,15
832735,GGG,resource,0
832779,HHH,url,0
832567,EEE,forumng,0
832674,LLL,oucontent,0
832732,KKK,resource,0
832775,EEE,oucollaborate,0
832671,DDD,oucontent,12
832729,NNN,resource,0
832762,FFF,subpage,0
832668,NNN,oucontent,1
832726,FFF,resource,0
832758,CCC,subpage,0
832665,III,oucontent,7
832717,LLL,resource,0
832755,KKK,resource,0
832662,NNN,oucontent,6
832713,GGG,quiz,0
832752,AAA,resource,0
832659,OOO,oucontent,3
832709,MMM,page,0
832749,GGG,resource,0
832656,EEE,oucontent,0
832704,EEE,oucontent,26
832746,NNN,resource,0
1073191,MMM,resource,0
832651,BBB,oucontent,0
832695,DDD,oucontent,19
832743,LLL,resource,0
988993,FFF,oucollaborate,0
832643,JJJ,oucontent,0
832691,OOO,oucontent,0
832740,KKK,resource,0
832784,GGG,dualpane,0
832639,KKK,oucontent,0
832682,EEE,oucontent,20
832737,III,resource,0
832781,CCC,url,0
832569,AAA,forumng,0
832676,DDD,oucontent,0
832734,III,resource,0
832777,DDD,url,0
832566,BBB,forumng,0
832673,JJJ,oucontent,16
832731,NNN,resource,0
832764,NNN,subpage,0
832670,EEE,oucontent,11
832728,CCC,resource,0
832761,MMM,subpage,0
832667,LLL,oucontent,28
832725,MMM,resource,0
832757,III,subpage,0
527494,DDD,resource,0
527181,FFF,subpage,0
526812,BBB,oucontent,0
527352,FFF,url,1
527216,CCC,subpage,0
527386,LLL,resource,0
527253,LLL,url,0
527427,III,resource,0
527109,KKK,quiz,0
526745,BBB,oucontent,0
527285,OOO,url,0
527462,LLL,resource,0
527142,LLL,page,0
526779,III,oucontent,0
527317,EEE,url,0
527491,HHH,resource,0
527178,BBB,subpage,0
526809,FFF,oucontent,0
527349,CCC,url,0
527526,LLL,dataplus,0
527213,LLL,subpage,0
527383,NNN,resource,0
527250,JJJ,url,0
527424,EEE,resource,0
527106,LLL,quiz,0
526742,HHH,oucontent,0
527282,JJJ,url,0
527459,NNN,resource,0
527139,AAA,page,0
526776,EEE,oucontent,0
527314,CCC,url,0
527175,DDD,subpage,0
526806,BBB,oucontent,0
527345,III,url,0
527523,CCC,dataplus,0
527210,OOO,subpage,0
527380,BBB,resource,0
527247,JJJ,url,0
527421,KKK,resource,0
526861,III,oucontent,0
526739,GGG,forumng,0
527279,FFF,url,0
527456,AAA,resource,0
527136,EEE,page,0
526773,LLL,oucontent,0
527311,KKK,url,0
527488,NNN,resource,0
527171,OOO,subpage,0
526802,KKK,oucontent,0
527342,CCC,url,0
527519,AAA,ouelluminate,0
527207,DDD,subpage,0
527377,MMM,resource,0
527244,BBB,url,0
527418,BBB,resource,0
526858,CCC,oucontent,0
526735,HHH,forumng,0
527276,HHH,url,0
527453,LLL,resource,0
527133,OOO,page,0
526770,GGG,oucontent,0
527308,FFF,url,0
527485,III,resource,0
527167,DDD,ouwiki,0
526799,LLL,oucontent,0
527338,AAA,url,0
527516,HHH,ouelluminate,0
527204,GGG,subpage,0
527374,GGG,resource,0
527241,OOO,url,0
527415,CCC,resource,0
526855,DDD,oucontent,1
527273,JJJ,url,0
527450,III,resource,0
527130,OOO,questionnaire,0
526767,FFF,oucontent,0
527305,OOO,url,0
527482,OOO,resource,0
527163,EEE,ouwiki,0
526796,CCC,oucontent,0
527334,III,url,0
527513,EEE,ouelluminate,0
527198,EEE,subpage,0
527370,NNN,resource,0
527238,DDD,url,0
527412,NNN,resource,0
526852,DDD,oucontent,0
527270,LLL,url,0
527446,AAA,resource,0
527127,GGG,questionnaire,0
526764,III,oucontent,0
527302,CCC,url,0
527479,LLL,resource,0
526793,MMM,oucontent,0
527331,OOO,url,0
527510,BBB,ouelluminate,0
527195,CCC,subpage,0
527367,AAA,resource,0
527234,FFF,url,0
527407,KKK,resource,0
526848,KKK,oucontent,0
527267,GGG,url,0
527442,KKK,resource,0
527124,KKK,questionnaire,0
526761,BBB,oucontent,0
527299,HHH,url,0
527476,NNN,resource,0
527158,FFF,page,0
526790,NNN,oucontent,0
527328,DDD,url,0
527507,EEE,ouelluminate,0
527192,HHH,subpage,0
526826,NNN,oucontent,0
527364,CCC,resource,0
527231,CCC,subpage,0
527398,NNN,resource,0
527404,OOO,resource,0
526845,NNN,oucontent,3
527264,KKK,url,0
527439,DDD,resource,0
527121,AAA,questionnaire,0
526757,III,oucontent,0
527296,HHH,url,0
527473,HHH,resource,0
527155,NNN,page,0
527504,JJJ,dualpane,0
527189,FFF,subpage,0
526823,GGG,oucontent,0
527360,FFF,url,3
527225,III,subpage,0
527395,CCC,resource,0
527401,NNN,resource,0
526839,CCC,oucontent,0
527261,CCC,url,0
527436,JJJ,resource,0
527118,CCC,questionnaire,0
526754,III,oucontent,0
527293,LLL,url,0
527470,DDD,resource,0
527152,MMM,page,0
526787,GGG,oucontent,0
527325,NNN,url,0
527501,OOO,dualpane,0
527186,III,subpage,0
526820,KKK,oucontent,0
527357,LLL,url,2
527222,GGG,subpage,0
527392,III,resource,0
526835,LLL,oucontent,0
527258,CCC,url,0
527432,OOO,resource,0
527115,DDD,quiz,0
526751,NNN,oucontent,0
527290,HHH,url,0
527467,FFF,resource,0
527148,EEE,page,0
526784,MMM,oucontent,0
527322,DDD,url,0
527496,HHH,resource,0
527183,AAA,subpage,0
526817,NNN,oucontent,0
527354,III,url,1
527218,AAA,subpage,1
527389,HHH,resource,0
526831,DDD,oucontent,0
527255,III,url,0
527429,NNN,resource,0
527112,KKK,quiz,0
526747,EEE,oucontent,0
527287,CCC,url,0
527464,III,resource,0
527145,KKK,page,0
526781,NNN,oucontent,0
527319,NNN,url,0
527493,III,resource,0
527180,DDD,subpage,0
526811,KKK,oucontent,0
527351,DDD,url,1
527215,LLL,subpage,0
527385,HHH,resource,0
527252,BBB,url,0
527426,III,resource,0
527108,MMM,quiz,0
526744,NNN,oucontent,0
527284,FFF,url,0
527461,III,resource,0
527141,HHH,page,0
526778,OOO,oucontent,0
527316,OOO,url,0
527177,GGG,subpage,0
526808,MMM,oucontent,0
527348,NNN,url,0
527525,AAA,dataplus,0
527212,NNN,subpage,0
527382,LLL,resource,0
527249,CCC,url,0
527423,KKK,resource,0
527105,NNN,quiz,0
526741,BBB,oucontent,0
527281,EEE,url,0
527458,OOO,resource,0
527138,EEE,page,0
526775,EEE,oucontent,0
527313,DDD,url,0
527490,EEE,resource,0
527174,CCC,subpage,3
526805,LLL,oucontent,0
527344,AAA,url,0
527521,EEE,ouelluminate,0
527209,MMM,subpage,0
527379,III,resource,0
527246,MMM,url,0
527420,III,resource,0
526860,DDD,oucontent,0
526738,CCC,forumng,0
527278,AAA,url,0
527455,BBB,resource,0
527135,HHH,page,0
526772,AAA,oucontent,0
527310,HHH,url,0
527487,MMM,resource,0
527170,GGG,subpage,0
526801,OOO,oucontent,0
527341,HHH,url,0
527518,LLL,ouelluminate,0
527206,FFF,subpage,0
527376,LLL,resource,0
527243,NNN,url,0
527417,OOO,resource,0
526857,OOO,oucontent,1
526733,III,forumng,0
527275,CCC,url,0
527452,JJJ,resource,0
527132,DDD,page,0
526769,MMM,oucontent,0
527307,FFF,url,0
527484,HHH,resource,0
527165,EEE,ouwiki,0
526798,CCC,oucontent,0
527336,FFF,url,0
527515,DDD,ouelluminate,0
527203,III,subpage,0
527372,MMM,resource,0
527240,CCC,url,0
527414,DDD,resource,0
526854,GGG,oucontent,0
527272,GGG,url,0
527448,LLL,resource,0
527129,LLL,questionnaire,0
526766,DDD,oucontent,0
527304,FFF,url,0
527481,LLL,resource,0
526795,MMM,oucontent,0
527333,CCC,url,0
527512,FFF,ouelluminate,0
527197,LLL,subpage,0
527369,BBB,resource,0
527237,HHH,url,0
527411,BBB,resource,0
526850,KKK,oucontent,0
527269,GGG,url,0
527444,III,resource,0
527126,AAA,questionnaire,0
526763,HHH,oucontent,0
527301,GGG,url,0
527478,FFF,resource,0
527162,FFF,ouwiki,0
526792,FFF,oucontent,0
527330,III,url,0
527509,BBB,ouelluminate,0
527194,AAA,subpage,0
526830,MMM,oucontent,0
527366,LLL,resource,0
527233,FFF,url,0
527400,JJJ,resource,0
527406,KKK,resource,0
526847,HHH,oucontent,0
527266,CCC,url,0
527441,LLL,resource,0
527123,JJJ,questionnaire,0
526760,AAA,oucontent,0
527298,III,url,0
527475,MMM,resource,0
527157,MMM,page,0
527506,AAA,ouelluminate,0
527191,CCC,subpage,0
526825,HHH,oucontent,0
527363,NNN,resource,4
527230,CCC,subpage,0
527397,MMM,resource,0
527403,DDD,resource,0
526844,HHH,oucontent,0
527263,AAA,url,0
527438,MMM,resource,0
527120,MMM,questionnaire,0
526756,FFF,oucontent,1
527295,AAA,url,0
527472,NNN,resource,0
527154,AAA,page,0
526789,NNN,oucontent,0
527327,HHH,url,0
527503,KKK,dualpane,0
527188,DDD,subpage,0
526822,LLL,oucontent,0
527359,AAA,url,3
527224,JJJ,subpage,0
527394,GGG,resource,0
526838,EEE,oucontent,2
527260,EEE,url,0
527434,AAA,resource,0
527117,NNN,questionnaire,0
526753,JJJ,oucontent,0
527292,KKK,url,0
527469,FFF,resource,4
527150,NNN,page,0
526786,III,oucontent,0
527324,III,url,0
527499,HHH,dualpane,0
527185,EEE,subpage,0
526819,AAA,oucontent,0
527356,III,url,2
527221,AAA,subpage,0
527391,HHH,resource,0
526834,EEE,oucontent,0
527257,CCC,url,0
527431,KKK,resource,0
527114,GGG,quiz,0
526749,GGG,oucontent,0
527289,III,url,0
527466,GGG,resource,0
527147,MMM,page,1
526783,KKK,oucontent,0
527321,NNN,url,0
527495,CCC,resource,0
527182,KKK,subpage,0
526813,MMM,oucontent,0
527353,OOO,url,1
527217,NNN,subpage,0
527388,MMM,resource,0
527254,AAA,url,0
527428,HHH,resource,0
527111,LLL,quiz,0
526746,CCC,oucontent,0
527286,LLL,url,0
527463,HHH,resource,0
527144,HHH,page,0
526780,MMM,oucontent,0
527318,EEE,url,0
527492,MMM,resource,0
527179,LLL,subpage,0
526810,MMM,oucontent,0
527350,AAA,url,1
527527,MMM,dataplus,0
527214,JJJ,subpage,0
527384,GGG,resource,0
527251,LLL,url,0
527425,JJJ,resource,0
527107,EEE,quiz,0
526743,HHH,oucontent,0
527283,III,url,0
527460,KKK,resource,0
527140,NNN,page,0
526777,GGG,oucontent,0
527315,NNN,url,0
527176,MMM,subpage,4
526807,OOO,oucontent,0
527346,GGG,url,0
527524,AAA,dataplus,0
527211,OOO,subpage,0
527381,DDD,resource,0
527248,BBB,url,0
527422,BBB,resource,0
526862,BBB,oucontent,0
526740,DDD,glossary,0
527280,NNN,url,0
527457,AAA,resource,0
527137,OOO,page,0
526774,DDD,oucontent,0
527312,BBB,url,0
527489,EEE,resource,0
527173,CCC,subpage,2
526804,OOO,oucontent,0
527343,LLL,url,0
527520,HHH,ouelluminate,0
527208,DDD,subpage,0
527378,AAA,resource,0
527245,AAA,url,0
527419,LLL,resource,0
526859,JJJ,oucontent,0
526737,CCC,forumng,0
527277,OOO,url,0
527454,III,resource,0
527134,GGG,page,0
526771,BBB,oucontent,0
527309,OOO,url,0
527486,MMM,resource,0
527169,III,subpage,0
526800,JJJ,oucontent,0
527340,BBB,url,0
527517,CCC,ouelluminate,0
527205,KKK,subpage,0
527375,MMM,resource,0
527242,JJJ,url,0
527416,NNN,resource,0
526856,BBB,oucontent,0
526721,CCC,homepage,0
527274,FFF,url,0
527451,III,resource,0
527131,III,page,0
526768,GGG,oucontent,0
527306,LLL,url,0
527483,CCC,resource,0
527164,DDD,ouwiki,0
526797,FFF,oucontent,0
527335,KKK,url,0
527514,EEE,ouelluminate,0
527199,BBB,subpage,0
527371,MMM,resource,0
527239,FFF,url,0
527413,CCC,resource,0
526853,NNN,oucontent,0
527271,HHH,url,0
527447,BBB,resource,0
527128,AAA,questionnaire,0
526765,III,oucontent,0
527303,NNN,url,0
527480,LLL,resource,0
526794,CCC,oucontent,0
527332,KKK,url,0
527511,AAA,ouelluminate,0
527196,GGG,subpage,0
527368,MMM,resource,0
527236,OOO,url,0
527410,JJJ,resource,0
526849,EEE,oucontent,0
527268,EEE,url,0
527443,NNN,resource,0
527125,AAA,questionnaire,0
526762,OOO,oucontent,0
527300,OOO,url,0
527477,III,resource,0
527160,GGG,ouwiki,0
526791,HHH,oucontent,0
527329,III,url,0
527508,FFF,ouelluminate,0
527193,LLL,subpage,0
526827,EEE,oucontent,0
527365,FFF,resource,0
527232,KKK,url,0
527399,BBB,resource,0
527405,DDD,resource,0
526846,CCC,oucontent,0
527265,MMM,url,0
527440,GGG,resource,0
527122,III,questionnaire,0
526759,EEE,oucontent,0
527297,FFF,url,0
